,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
3484,-117.14,32.74,16.0,6075.0,1816.0,2592.0,1634.0,2.5553,NEAR OCEAN
3485,-122.07,38.0,37.0,978.0,202.0,462.0,184.0,3.625,NEAR BAY
3486,-122.35,40.57,18.0,2226.0,490.0,859.0,451.0,1.6821,INLAND
3487,-121.37,38.69,35.0,1093.0,192.0,590.0,190.0,2.7009,INLAND
3488,-120.19,36.6,25.0,875.0,214.0,931.0,214.0,1.5536,INLAND
3489,-121.28,38.03,11.0,826.0,150.0,684.0,166.0,3.9265,INLAND
3490,-117.51,33.95,12.0,9016.0,1486.0,4285.0,1457.0,4.9984,INLAND
3491,-118.36,33.88,31.0,2518.0,543.0,1107.0,508.0,4.7404,<1H OCEAN
3492,-122.3,37.97,35.0,1811.0,377.0,911.0,340.0,3.375,NEAR BAY
3493,-120.87,37.76,16.0,1174.0,249.0,601.0,242.0,1.7143,INLAND
3494,-115.73,33.09,27.0,452.0,103.0,258.0,61.0,2.9,INLAND
3495,-121.22,37.79,38.0,2152.0,451.0,1320.0,457.0,2.5025,INLAND
3496,-121.98,37.95,14.0,6290.0,854.0,2724.0,820.0,6.7371,INLAND
3497,-121.79,37.67,26.0,2163.0,339.0,947.0,346.0,6.0797,INLAND
3498,-117.9,33.9,18.0,3821.0,576.0,1430.0,568.0,6.9399,<1H OCEAN
3499,-122.04,37.85,27.0,6039.0,780.0,2181.0,761.0,9.5862,NEAR BAY
3500,-119.73,34.42,25.0,2024.0,312.0,907.0,335.0,5.4127,NEAR OCEAN
3501,-116.44,33.77,18.0,4872.0,1110.0,955.0,656.0,2.2439,INLAND
3502,-117.31,34.17,25.0,2795.0,596.0,1650.0,569.0,3.0078,INLAND
3503,-117.14,32.8,35.0,1267.0,212.0,710.0,204.0,2.5368,NEAR OCEAN
3504,-122.13,37.7,43.0,3046.0,557.0,1333.0,544.0,3.4583,NEAR BAY
3505,-122.48,38.31,29.0,2375.0,560.0,1124.0,502.0,2.3276,<1H OCEAN
3506,-118.37,33.88,44.0,1325.0,245.0,669.0,253.0,4.4211,<1H OCEAN
3507,-121.45,38.64,23.0,1481.0,343.0,1079.0,315.0,1.867,INLAND
3508,-122.57,38.02,33.0,9531.0,1487.0,3798.0,1409.0,5.6512,NEAR BAY
3509,-118.02,33.79,23.0,6368.0,1030.0,3281.0,1001.0,6.1142,<1H OCEAN
3510,-124.07,40.87,47.0,1765.0,326.0,796.0,333.0,2.2138,NEAR OCEAN
3511,-116.91,34.24,23.0,6379.0,1636.0,1350.0,568.0,1.6336,INLAND
3512,-117.65,33.62,15.0,2708.0,410.0,1140.0,389.0,6.2899,<1H OCEAN
3513,-116.94,32.81,8.0,2517.0,632.0,1686.0,613.0,2.136,<1H OCEAN
3514,-119.78,36.76,50.0,1343.0,322.0,1063.0,342.0,1.75,INLAND
3515,-122.05,38.0,16.0,1085.0,217.0,356.0,232.0,2.3462,NEAR BAY
3516,-122.24,37.49,30.0,2956.0,590.0,1191.0,594.0,3.7463,NEAR OCEAN
3517,-121.46,38.54,39.0,1453.0,324.0,843.0,281.0,1.7692,INLAND
3518,-117.93,33.95,31.0,3600.0,468.0,1382.0,435.0,7.4597,<1H OCEAN
3519,-117.96,33.69,20.0,3123.0,441.0,1319.0,432.0,6.091,<1H OCEAN
3520,-122.04,37.96,27.0,2587.0,729.0,1500.0,623.0,1.837,NEAR BAY
3521,-121.3,37.97,52.0,2259.0,417.0,766.0,385.0,2.2981,INLAND
3522,-121.74,37.35,34.0,440.0,90.0,217.0,93.0,5.2327,<1H OCEAN
3523,-121.58,39.14,52.0,662.0,160.0,520.0,149.0,0.8928,INLAND
3524,-119.75,36.71,38.0,1481.0,,1543.0,372.0,1.4577,INLAND
3525,-118.36,33.98,29.0,2861.0,816.0,1715.0,775.0,2.7712,<1H OCEAN
3526,-122.18,37.73,42.0,909.0,215.0,646.0,198.0,2.9063,NEAR BAY
3527,-122.64,38.87,16.0,1177.0,240.0,519.0,199.0,1.5739,INLAND
3528,-120.72,38.42,17.0,5654.0,1085.0,2237.0,953.0,3.0465,INLAND
3529,-118.2,33.77,24.0,2404.0,819.0,1566.0,753.0,1.5076,NEAR OCEAN
3530,-118.43,34.2,28.0,3386.0,,2240.0,737.0,3.0221,<1H OCEAN
3531,-122.74,38.44,23.0,2819.0,612.0,1644.0,546.0,2.6576,<1H OCEAN
3532,-118.12,33.91,35.0,620.0,122.0,381.0,124.0,3.7917,<1H OCEAN
3533,-118.03,33.95,37.0,1772.0,321.0,934.0,326.0,4.1471,<1H OCEAN
3534,-122.76,38.46,14.0,4794.0,767.0,2252.0,768.0,4.2061,<1H OCEAN
3535,-121.83,37.28,33.0,1115.0,250.0,1168.0,261.0,3.9009,<1H OCEAN
3536,-118.48,34.25,35.0,1865.0,335.0,1074.0,337.0,5.1068,<1H OCEAN
3537,-121.35,38.28,17.0,2756.0,557.0,1986.0,530.0,3.2234,INLAND
3538,-118.18,33.82,43.0,2210.0,469.0,1042.0,418.0,3.5,NEAR OCEAN
3539,-122.02,37.01,20.0,1005.0,138.0,345.0,129.0,10.0968,NEAR OCEAN
3540,-117.67,33.49,10.0,366.0,61.0,128.0,61.0,8.163,<1H OCEAN
3541,-117.59,34.13,10.0,20263.0,3915.0,9716.0,3744.0,3.8505,INLAND
3542,-117.89,34.09,35.0,1205.0,330.0,583.0,319.0,2.3971,<1H OCEAN
3543,-122.68,38.43,29.0,488.0,63.0,161.0,62.0,6.0774,<1H OCEAN
3544,-118.32,33.87,28.0,3763.0,762.0,1967.0,724.0,5.3244,<1H OCEAN
3545,-118.58,34.06,25.0,4440.0,693.0,1560.0,636.0,8.8666,<1H OCEAN
3546,-118.03,33.96,37.0,1180.0,256.0,614.0,242.0,3.117,<1H OCEAN
3547,-117.81,33.82,20.0,2819.0,319.0,1019.0,319.0,12.2092,<1H OCEAN
3548,-122.15,37.41,29.0,473.0,103.0,359.0,87.0,7.0309,NEAR BAY
3549,-116.87,33.57,12.0,1153.0,265.0,446.0,195.0,3.038,INLAND
3550,-121.72,37.7,17.0,1671.0,352.0,729.0,252.0,6.1023,INLAND
3551,-122.26,38.0,6.0,678.0,104.0,318.0,91.0,5.2375,NEAR BAY
3552,-118.25,34.14,13.0,3487.0,1131.0,3749.0,1072.0,2.1602,<1H OCEAN
3553,-118.4,33.86,41.0,2237.0,597.0,938.0,523.0,4.7105,<1H OCEAN
3554,-117.18,33.15,7.0,6225.0,1683.0,5410.0,1580.0,2.32,<1H OCEAN
3555,-117.33,34.12,33.0,933.0,219.0,838.0,211.0,1.3417,INLAND
3556,-117.98,33.68,14.0,3396.0,477.0,1542.0,472.0,7.3982,<1H OCEAN
3557,-122.46,37.78,52.0,2051.0,552.0,1400.0,510.0,3.2396,NEAR BAY
3558,-122.33,37.97,45.0,1982.0,376.0,1179.0,398.0,3.5463,NEAR BAY
3559,-122.31,37.56,45.0,1792.0,301.0,829.0,318.0,4.9013,NEAR OCEAN
3560,-118.13,33.86,45.0,1866.0,343.0,919.0,344.0,3.5833,<1H OCEAN
3561,-118.42,34.18,30.0,1323.0,353.0,856.0,333.0,3.3594,<1H OCEAN
3562,-121.52,38.9,32.0,1650.0,313.0,802.0,284.0,2.9048,INLAND
3563,-121.99,37.26,29.0,2718.0,365.0,982.0,339.0,7.9234,<1H OCEAN
3564,-120.98,37.64,39.0,2617.0,659.0,2052.0,642.0,1.6952,INLAND
3565,-117.87,33.92,14.0,4039.0,669.0,1905.0,670.0,6.3303,<1H OCEAN
3566,-117.79,33.77,23.0,3596.0,451.0,1292.0,458.0,8.5403,<1H OCEAN
3567,-117.96,33.73,22.0,3479.0,455.0,1454.0,488.0,6.6324,<1H OCEAN
3568,-121.63,37.12,17.0,1830.0,398.0,1110.0,388.0,2.4821,<1H OCEAN
3569,-117.89,33.77,29.0,2577.0,445.0,1849.0,470.0,4.4732,<1H OCEAN
3570,-118.24,34.15,7.0,2063.0,670.0,1892.0,643.0,1.7301,<1H OCEAN
3571,-122.06,37.96,37.0,1784.0,313.0,788.0,304.0,4.2917,NEAR BAY
3572,-119.85,36.76,10.0,2067.0,450.0,845.0,354.0,1.8214,INLAND
3573,-118.09,34.01,36.0,1465.0,363.0,1538.0,342.0,3.5469,<1H OCEAN
3574,-123.73,39.17,20.0,4620.0,1042.0,1745.0,794.0,2.375,NEAR OCEAN
3575,-121.4,36.84,40.0,2352.0,536.0,1430.0,535.0,3.0912,INLAND
3576,-118.21,33.8,41.0,1251.0,279.0,1053.0,278.0,3.2778,NEAR OCEAN
3577,-119.62,36.56,30.0,1722.0,372.0,1467.0,403.0,1.8878,INLAND
3578,-118.81,34.25,4.0,9147.0,1827.0,3950.0,1661.0,5.716,<1H OCEAN
3579,-117.1,33.0,5.0,15502.0,2613.0,7417.0,2358.0,5.9094,<1H OCEAN
3580,-118.38,33.86,15.0,1778.0,311.0,908.0,330.0,7.674,<1H OCEAN
3581,-118.31,34.04,29.0,2038.0,578.0,2070.0,570.0,2.0658,<1H OCEAN
3582,-121.5,38.52,37.0,2008.0,466.0,1261.0,427.0,2.2574,INLAND
3583,-118.0,34.13,35.0,1005.0,224.0,742.0,221.0,3.5481,INLAND
3584,-118.35,33.91,19.0,1949.0,559.0,1282.0,498.0,2.7813,<1H OCEAN
3585,-118.98,35.37,36.0,1562.0,398.0,1223.0,329.0,0.9675,INLAND
3586,-117.9,33.88,28.0,2696.0,346.0,947.0,356.0,9.0055,<1H OCEAN
3587,-121.65,39.16,16.0,5022.0,1103.0,2087.0,956.0,2.3963,INLAND
3588,-119.81,36.6,24.0,2246.0,462.0,1291.0,394.0,2.4006,INLAND
3589,-118.02,34.15,44.0,2419.0,437.0,1045.0,432.0,3.875,INLAND
3590,-118.09,34.7,6.0,4558.0,804.0,1543.0,563.0,2.8548,INLAND
3591,-118.42,34.27,37.0,1024.0,246.0,1371.0,239.0,3.225,<1H OCEAN
3592,-118.32,34.07,52.0,2156.0,306.0,861.0,311.0,8.8062,<1H OCEAN
3593,-122.46,37.73,52.0,3547.0,506.0,1276.0,491.0,8.0069,NEAR BAY
3594,-116.53,33.78,18.0,2547.0,463.0,411.0,214.0,2.5489,INLAND
3595,-120.99,39.22,16.0,1497.0,275.0,737.0,243.0,2.8942,INLAND
3596,-116.47,34.07,22.0,5473.0,1234.0,2581.0,1098.0,1.9375,INLAND
3597,-122.28,37.82,52.0,1170.0,235.0,701.0,233.0,1.6098,NEAR BAY
3598,-118.47,35.64,17.0,2248.0,535.0,927.0,427.0,1.3023,INLAND
3599,-118.26,33.97,46.0,1086.0,249.0,880.0,250.0,1.5962,<1H OCEAN
3600,-117.2,32.78,38.0,2662.0,498.0,1132.0,496.0,4.0057,NEAR OCEAN
3601,-118.55,34.28,16.0,8879.0,,3468.0,1200.0,8.1125,<1H OCEAN
3602,-117.86,33.84,19.0,1725.0,392.0,920.0,400.0,3.0087,<1H OCEAN
3603,-117.78,33.78,6.0,9792.0,1283.0,3744.0,1179.0,10.1714,<1H OCEAN
3604,-121.86,37.41,16.0,2938.0,589.0,1718.0,568.0,5.5073,<1H OCEAN
3605,-117.58,34.11,14.0,11635.0,2055.0,6443.0,2009.0,4.7547,INLAND
3606,-118.02,34.12,38.0,1778.0,288.0,870.0,281.0,6.5784,INLAND
3607,-117.08,32.93,5.0,14944.0,2490.0,6600.0,2407.0,6.0857,<1H OCEAN
3608,-117.62,34.02,16.0,2040.0,325.0,1207.0,324.0,5.0431,INLAND
3609,-117.25,32.86,27.0,2530.0,469.0,594.0,326.0,7.2821,NEAR OCEAN
3610,-121.32,37.96,47.0,1700.0,344.0,922.0,357.0,3.1845,INLAND
3611,-118.45,33.96,36.0,2723.0,547.0,1090.0,519.0,6.3267,<1H OCEAN
3612,-119.79,36.77,30.0,1610.0,410.0,1000.0,397.0,2.0357,INLAND
3613,-118.2,33.92,42.0,1411.0,314.0,1432.0,322.0,3.0871,<1H OCEAN
3614,-118.33,34.16,23.0,1359.0,428.0,770.0,380.0,3.4016,<1H OCEAN
3615,-118.24,33.89,34.0,1479.0,332.0,1166.0,322.0,2.6165,<1H OCEAN
3616,-115.38,32.81,35.0,1263.0,262.0,950.0,241.0,1.8958,INLAND
3617,-117.82,33.85,18.0,1810.0,305.0,1189.0,326.0,5.2227,<1H OCEAN
3618,-121.97,37.3,25.0,5463.0,1351.0,2758.0,1310.0,3.0079,<1H OCEAN
3619,-121.24,38.75,5.0,9137.0,1368.0,3667.0,1294.0,5.4896,INLAND
3620,-118.91,36.79,19.0,1616.0,324.0,187.0,80.0,3.7857,INLAND
3621,-121.27,37.95,43.0,557.0,165.0,573.0,144.0,1.7212,INLAND
3622,-122.49,37.75,52.0,2226.0,385.0,1177.0,416.0,4.8516,NEAR OCEAN
3623,-123.2,39.15,27.0,990.0,238.0,592.0,225.0,2.0074,<1H OCEAN
3624,-122.26,37.54,5.0,1649.0,388.0,779.0,376.0,6.9635,NEAR BAY
3625,-117.29,33.05,28.0,1146.0,338.0,672.0,292.0,3.1667,NEAR OCEAN
3626,-118.39,33.88,31.0,1448.0,244.0,607.0,259.0,8.1513,<1H OCEAN
3627,-118.24,33.99,28.0,312.0,89.0,498.0,87.0,2.4107,<1H OCEAN
3628,-117.92,33.77,28.0,3614.0,960.0,3282.0,889.0,3.522,<1H OCEAN
3629,-118.16,33.86,26.0,6607.0,1663.0,4066.0,1558.0,2.5068,<1H OCEAN
3630,-122.16,37.71,36.0,666.0,132.0,366.0,134.0,3.4643,NEAR BAY
3631,-119.67,36.82,2.0,2579.0,376.0,1133.0,342.0,4.5577,INLAND
3632,-122.24,37.47,40.0,1504.0,270.0,689.0,287.0,6.1244,NEAR OCEAN
3633,-122.6,38.11,23.0,8642.0,1294.0,3594.0,1253.0,5.3962,<1H OCEAN
3634,-117.61,33.63,2.0,4678.0,817.0,1970.0,712.0,6.1078,<1H OCEAN
3635,-118.28,33.96,23.0,1983.0,611.0,2048.0,600.0,1.5313,<1H OCEAN
3636,-117.89,33.85,18.0,2036.0,414.0,1292.0,380.0,3.875,<1H OCEAN
3637,-121.77,36.93,24.0,1943.0,447.0,1844.0,461.0,3.0192,<1H OCEAN
3638,-121.37,38.68,36.0,1775.0,296.0,937.0,305.0,3.1786,INLAND
3639,-118.26,33.85,25.0,2324.0,326.0,1087.0,328.0,5.293,<1H OCEAN
3640,-122.17,37.73,43.0,1473.0,371.0,1231.0,341.0,2.1587,NEAR BAY
3641,-122.54,37.96,44.0,1552.0,204.0,596.0,208.0,10.129,NEAR BAY
3642,-124.16,40.8,52.0,2416.0,618.0,1150.0,571.0,1.7308,NEAR OCEAN
3643,-120.45,34.66,7.0,3329.0,504.0,1462.0,452.0,4.7875,NEAR OCEAN
3644,-120.45,34.95,10.0,2207.0,644.0,2232.0,543.0,2.375,<1H OCEAN
3645,-117.17,33.34,15.0,3313.0,679.0,1022.0,564.0,2.7986,<1H OCEAN
3646,-118.42,34.0,33.0,1139.0,299.0,734.0,257.0,3.2708,<1H OCEAN
3647,-119.35,36.52,39.0,3027.0,608.0,2199.0,592.0,2.6445,INLAND
3648,-121.84,37.29,4.0,2937.0,648.0,1780.0,665.0,4.3851,<1H OCEAN
3649,-120.24,37.96,34.0,1747.0,395.0,935.0,362.0,1.625,INLAND
3650,-122.42,37.77,52.0,4226.0,1315.0,2619.0,1242.0,2.5755,NEAR BAY
3651,-117.91,33.9,27.0,829.0,114.0,383.0,133.0,9.3125,<1H OCEAN
3652,-121.53,38.58,33.0,4988.0,1169.0,2414.0,1075.0,1.9728,INLAND
3653,-121.23,37.8,11.0,2451.0,665.0,1155.0,533.0,2.2254,INLAND
3654,-117.65,33.58,2.0,2411.0,354.0,703.0,217.0,7.8061,<1H OCEAN
3655,-121.0,37.6,22.0,4412.0,925.0,3116.0,817.0,2.6899,INLAND
3656,-118.07,34.17,36.0,2415.0,394.0,1215.0,413.0,5.5418,INLAND
3657,-117.69,33.64,16.0,2592.0,372.0,1279.0,383.0,6.9741,<1H OCEAN
3658,-121.78,37.23,18.0,1747.0,317.0,1055.0,285.0,5.898,<1H OCEAN
3659,-121.85,37.4,23.0,1793.0,319.0,1145.0,310.0,5.5968,<1H OCEAN
3660,-121.32,37.98,20.0,1591.0,589.0,1916.0,536.0,1.3531,INLAND
3661,-118.16,33.84,36.0,2831.0,573.0,1462.0,569.0,3.8646,<1H OCEAN
3662,-118.04,34.12,44.0,2007.0,288.0,921.0,307.0,6.5989,INLAND
3663,-122.21,37.8,50.0,2833.0,605.0,1260.0,552.0,2.8929,NEAR BAY
3664,-117.8,34.05,5.0,4536.0,1178.0,2485.0,909.0,4.1118,<1H OCEAN
3665,-121.43,38.61,33.0,2289.0,576.0,1100.0,503.0,2.1694,INLAND
3666,-121.8,36.72,14.0,2493.0,407.0,1296.0,418.0,5.4508,<1H OCEAN
3667,-122.02,37.58,15.0,3052.0,760.0,2097.0,728.0,3.3617,NEAR BAY
3668,-119.32,36.19,11.0,1281.0,291.0,861.0,313.0,1.0962,INLAND
3669,-118.2,33.81,46.0,1388.0,254.0,742.0,241.0,4.6458,NEAR OCEAN
3670,-117.91,33.75,8.0,2346.0,679.0,3842.0,674.0,3.0635,<1H OCEAN
3671,-118.13,34.02,38.0,1243.0,310.0,788.0,286.0,2.5852,<1H OCEAN
3672,-118.12,34.7,7.0,4915.0,885.0,2833.0,874.0,4.3229,INLAND
3673,-122.41,37.75,52.0,2164.0,606.0,2034.0,513.0,2.0325,NEAR BAY
3674,-118.26,34.09,51.0,1532.0,366.0,669.0,333.0,3.6434,<1H OCEAN
3675,-122.29,37.92,36.0,1450.0,235.0,568.0,234.0,6.0,NEAR BAY
3676,-117.43,34.1,34.0,1345.0,265.0,834.0,290.0,3.7011,INLAND
3677,-117.9,33.71,16.0,4208.0,630.0,2592.0,662.0,6.1966,<1H OCEAN
3678,-118.43,33.9,27.0,1536.0,377.0,553.0,326.0,5.4088,<1H OCEAN
3679,-121.43,36.5,14.0,1835.0,468.0,1867.0,461.0,2.3879,<1H OCEAN
3680,-120.45,37.32,21.0,1318.0,202.0,618.0,197.0,4.8214,INLAND
3681,-118.25,33.93,40.0,975.0,270.0,1068.0,270.0,0.9889,<1H OCEAN
3682,-122.5,37.74,45.0,1771.0,349.0,1098.0,342.0,3.7552,NEAR OCEAN
3683,-122.04,37.95,29.0,866.0,138.0,341.0,133.0,4.7188,NEAR BAY
3684,-117.34,34.02,28.0,2683.0,708.0,2047.0,636.0,2.275,INLAND
3685,-118.26,33.9,38.0,1566.0,318.0,981.0,318.0,4.0234,<1H OCEAN
3686,-120.45,34.94,24.0,1702.0,447.0,1240.0,417.0,2.4091,<1H OCEAN
3687,-117.24,33.18,19.0,3337.0,565.0,1646.0,554.0,5.0195,<1H OCEAN
3688,-118.15,34.18,46.0,2230.0,488.0,1985.0,456.0,2.2328,<1H OCEAN
3689,-122.16,37.46,45.0,2068.0,348.0,844.0,366.0,6.227,NEAR BAY
3690,-117.95,33.78,9.0,3553.0,1035.0,2017.0,986.0,2.9726,<1H OCEAN
3691,-119.05,34.13,12.0,57.0,22.0,69.0,15.0,5.0066,NEAR OCEAN
3692,-118.3,33.98,44.0,1597.0,388.0,902.0,321.0,1.9556,<1H OCEAN
3693,-120.98,37.69,18.0,3176.0,468.0,1296.0,471.0,5.5684,INLAND
3694,-118.27,34.05,52.0,1292.0,864.0,2081.0,724.0,0.9563,<1H OCEAN
3695,-122.41,37.8,52.0,1866.0,748.0,2957.0,710.0,1.8295,NEAR BAY
3696,-117.98,33.99,26.0,3343.0,455.0,1429.0,457.0,7.0778,<1H OCEAN
3697,-121.93,37.31,26.0,2182.0,704.0,1638.0,704.0,2.8981,<1H OCEAN
3698,-121.44,38.61,33.0,1591.0,466.0,1000.0,418.0,1.0467,INLAND
3699,-118.28,34.76,19.0,3430.0,601.0,1817.0,571.0,4.7875,INLAND
3700,-117.02,32.79,36.0,2211.0,384.0,868.0,329.0,4.0491,<1H OCEAN
3701,-117.21,34.08,5.0,5749.0,1385.0,2382.0,1088.0,3.0587,INLAND
3702,-118.21,34.05,45.0,2146.0,607.0,2868.0,625.0,2.121,<1H OCEAN
3703,-121.22,37.8,37.0,1038.0,222.0,521.0,211.0,2.125,INLAND
3704,-122.45,37.77,52.0,2645.0,626.0,1275.0,553.0,3.35,NEAR BAY
3705,-121.87,37.46,43.0,91.0,12.0,58.0,16.0,15.0001,<1H OCEAN
3706,-118.26,34.02,38.0,980.0,285.0,1308.0,310.0,1.5652,<1H OCEAN
3707,-117.23,32.73,35.0,2914.0,683.0,1562.0,638.0,2.5259,NEAR OCEAN
3708,-118.25,34.23,41.0,1979.0,496.0,1157.0,459.0,4.4083,<1H OCEAN
3709,-118.15,33.78,17.0,1584.0,435.0,904.0,406.0,2.0875,NEAR OCEAN
3710,-117.48,33.91,22.0,3611.0,666.0,1869.0,649.0,4.2207,INLAND
3711,-122.06,38.26,36.0,1248.0,221.0,672.0,222.0,3.3839,INLAND
3712,-117.12,32.7,36.0,1011.0,253.0,763.0,226.0,1.8187,NEAR OCEAN
3713,-121.87,37.35,27.0,3500.0,1036.0,3019.0,955.0,2.9222,<1H OCEAN
3714,-118.15,33.88,24.0,4232.0,1092.0,2688.0,1035.0,2.52,<1H OCEAN
3715,-122.55,38.07,5.0,1495.0,235.0,555.0,201.0,6.7232,NEAR BAY
3716,-118.05,34.13,23.0,3264.0,729.0,1475.0,668.0,3.735,INLAND
3717,-119.02,35.43,39.0,2033.0,370.0,956.0,379.0,3.1736,INLAND
3718,-122.42,37.73,52.0,3230.0,654.0,1765.0,611.0,3.3333,NEAR BAY
3719,-122.53,37.97,52.0,1560.0,451.0,700.0,419.0,2.5125,NEAR BAY
3720,-122.21,37.78,44.0,1729.0,414.0,1240.0,393.0,2.3125,NEAR BAY
3721,-117.29,34.15,42.0,1811.0,345.0,856.0,352.0,2.9667,INLAND
3722,-117.98,33.68,24.0,4177.0,,1704.0,606.0,6.2473,<1H OCEAN
3723,-122.18,38.17,7.0,4093.0,651.0,2228.0,646.0,5.2523,NEAR BAY
3724,-117.98,33.71,24.0,3430.0,548.0,1601.0,512.0,5.6825,<1H OCEAN
3725,-118.34,35.27,10.0,2939.0,605.0,1167.0,446.0,2.3917,INLAND
3726,-121.38,38.55,23.0,2790.0,430.0,1407.0,460.0,4.3288,INLAND
3727,-118.32,34.09,32.0,563.0,191.0,626.0,185.0,2.0341,<1H OCEAN
3728,-121.5,38.58,5.0,761.0,306.0,2031.0,295.0,0.7526,INLAND
3729,-118.3,34.19,52.0,1704.0,277.0,746.0,262.0,4.7986,<1H OCEAN
3730,-116.42,33.76,14.0,16921.0,2837.0,2524.0,1262.0,7.6281,INLAND
3731,-118.27,34.15,14.0,1744.0,536.0,1494.0,531.0,3.2171,<1H OCEAN
3732,-117.98,34.1,22.0,5661.0,1209.0,5389.0,1178.0,3.7727,INLAND
3733,-115.64,32.8,23.0,1228.0,235.0,569.0,235.0,3.1667,INLAND
3734,-119.73,36.68,32.0,755.0,205.0,681.0,207.0,1.7986,INLAND
3735,-118.6,34.13,20.0,14291.0,1934.0,5452.0,1875.0,9.1232,<1H OCEAN
3736,-118.3,34.04,50.0,1757.0,522.0,2080.0,488.0,1.7225,<1H OCEAN
3737,-120.68,35.25,16.0,4208.0,897.0,1634.0,806.0,2.2868,NEAR OCEAN
3738,-122.3,37.56,36.0,1379.0,228.0,750.0,227.0,5.5381,NEAR OCEAN
3739,-119.25,35.77,35.0,1618.0,378.0,1449.0,398.0,1.6786,INLAND
3740,-122.23,37.78,52.0,472.0,146.0,415.0,126.0,2.6429,NEAR BAY
3741,-122.23,37.46,33.0,2643.0,464.0,1015.0,427.0,4.2232,NEAR OCEAN
3742,-121.57,39.76,20.0,1384.0,257.0,557.0,232.0,2.0882,INLAND
3743,-118.98,35.36,15.0,1482.0,338.0,1059.0,279.0,1.2617,INLAND
3744,-118.32,34.08,46.0,2038.0,534.0,1250.0,525.0,2.4196,<1H OCEAN
3745,-119.71,34.41,31.0,1034.0,319.0,997.0,308.0,2.6538,NEAR OCEAN
3746,-118.43,37.4,19.0,2460.0,405.0,1225.0,425.0,4.1576,INLAND
3747,-117.29,34.12,47.0,1648.0,432.0,1308.0,385.0,1.2069,INLAND
3748,-118.59,34.22,17.0,6015.0,1464.0,3056.0,1347.0,4.0077,<1H OCEAN
3749,-117.38,34.12,17.0,5959.0,1208.0,4115.0,1088.0,2.4053,INLAND
3750,-117.94,33.86,36.0,2824.0,493.0,1394.0,507.0,4.6477,<1H OCEAN
3751,-118.98,36.06,33.0,2043.0,443.0,1497.0,417.0,2.343,INLAND
3752,-118.49,34.27,33.0,3047.0,527.0,1578.0,507.0,4.58,<1H OCEAN
3753,-121.63,39.82,11.0,3974.0,727.0,1610.0,634.0,2.6147,INLAND
3754,-117.03,32.73,38.0,3174.0,606.0,1557.0,619.0,3.5861,NEAR OCEAN
3755,-118.32,33.79,32.0,2381.0,467.0,1264.0,488.0,4.1477,<1H OCEAN
3756,-122.43,37.73,52.0,1142.0,224.0,494.0,206.0,5.0602,NEAR BAY
3757,-121.91,36.59,31.0,2034.0,335.0,966.0,322.0,4.6964,NEAR OCEAN
3758,-118.21,33.94,34.0,892.0,318.0,1443.0,341.0,2.1903,<1H OCEAN
3759,-117.59,33.67,29.0,1223.0,215.0,633.0,204.0,6.5143,<1H OCEAN
3760,-118.33,33.91,39.0,1224.0,312.0,1106.0,333.0,3.3491,<1H OCEAN
3761,-121.64,36.8,18.0,5915.0,1000.0,2975.0,975.0,4.5812,<1H OCEAN
3762,-122.48,37.75,49.0,2203.0,407.0,1052.0,405.0,4.4375,NEAR BAY
3763,-122.42,37.8,52.0,1777.0,486.0,932.0,427.0,3.3643,NEAR BAY
3764,-118.39,34.17,26.0,3345.0,818.0,1599.0,773.0,3.3516,<1H OCEAN
3765,-121.37,38.42,18.0,2643.0,502.0,1755.0,541.0,3.3281,INLAND
3766,-124.14,40.78,35.0,2426.0,423.0,982.0,432.0,3.4219,NEAR OCEAN
3767,-118.32,33.89,34.0,2675.0,560.0,1270.0,492.0,4.5053,<1H OCEAN
3768,-122.41,37.75,52.0,3065.0,622.0,1405.0,606.0,3.7813,NEAR BAY
3769,-117.39,33.93,26.0,3014.0,494.0,1832.0,485.0,4.8333,INLAND
3770,-120.23,37.86,16.0,324.0,61.0,135.0,61.0,2.4615,INLAND
3771,-121.91,37.29,36.0,945.0,149.0,371.0,158.0,5.6266,<1H OCEAN
3772,-114.65,32.79,21.0,44.0,33.0,64.0,27.0,0.8571,INLAND
3773,-117.78,33.97,2.0,556.0,63.0,179.0,54.0,8.4411,<1H OCEAN
3774,-118.45,37.37,26.0,3135.0,524.0,1385.0,523.0,4.337,INLAND
3775,-117.85,33.61,14.0,4340.0,741.0,1505.0,670.0,7.5674,<1H OCEAN
3776,-122.01,36.98,47.0,2403.0,517.0,1144.0,455.0,2.5954,NEAR OCEAN
3777,-118.2,33.93,40.0,1929.0,417.0,1780.0,419.0,3.4402,<1H OCEAN
3778,-121.91,36.62,40.0,1292.0,271.0,504.0,230.0,2.475,<1H OCEAN
3779,-118.18,33.87,38.0,2664.0,626.0,1627.0,604.0,3.7527,<1H OCEAN
3780,-122.05,37.38,24.0,2424.0,501.0,1367.0,507.0,4.072,<1H OCEAN
3781,-118.26,34.0,37.0,2615.0,697.0,2484.0,630.0,1.9208,<1H OCEAN
3782,-118.19,34.02,40.0,474.0,124.0,546.0,121.0,2.3438,<1H OCEAN
3783,-121.21,38.75,11.0,4552.0,639.0,2006.0,623.0,4.3962,INLAND
3784,-117.63,33.62,9.0,4257.0,785.0,1293.0,745.0,3.7139,<1H OCEAN
